"Reporting date","Name of health care institution","Region","District","address","EDRPOU code of health care institution","Latitude","Longitude","Hospitalization","Number of artificial respirating units in health care institution","Number of recovery cases among people with confirmed COVID-19 diagnosis during reporting interval","Number of beds adaptated for hospitalization of peolple with suspected SARS-CoV-2 (2019-nCoV) coronavirus infection","Number of peolple with suspected SARS-CoV-2 (2019-nCoV) coronavirus infection, whoes cases wait for laboratory confirmation","Number of peolple with suspected SARS-CoV-2 (2019-nCoV) coronavirus infection, whoes cases registered during reported period","Number of peolple with confirmed COVID-19 diagnosis, affected by SARS-CoV-2 (2019-nCoV) coronavirus infection, under medical treatment","Number of people whoes COVID-19 diagnosis confirmed during reporting period","Number of fatal cases among people with confirmed COVID-19 diagnosis during reporting interval","State"
2020-01-27,"КНП ""Білоцерківський пологовий будинок""","KiYivska",NA,"m. BIla Tserkva, vul. Semashko, 7","01994617","49.795975","30.137777",0,0,0,0,0,0,0,0,0,"Not found"
2020-01-27,"Комунальне некомерційне підприємство ""Кобеляцька центральна районна лікарня""","Poltavska","Kobelyatskiy","m. Kobelyaki, vul. Shevchenka, 78/109","01999307","49.152955506","34.182468216",0,6,0,23,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Ірпінська центральна міська лікарня""","KiYivska",NA,"m. IrpIn, vul. Sadova, 38","26191575","50.519799","30.235613",0,0,0,0,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Обухівський міський центр первинної медико-санітарної допомоги""","KiYivska",NA,"m. ObuhIv, vul. Kashtanova, 52","41012405","50.109731","30.630595",0,0,0,0,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Кіровоградська обласна лікарня Кіровоградської обласної ради","KIrovogradska",NA,"m. Kropivnitskiy, prosp. UnIversitetskiy, 2/5","01994942","48.505474289","32.219334424",0,20,0,30,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Київська обласна клінічна лікарня""","KiYivska",NA,"m. KiYiv, vul. BoggovutIvska, 1","01993701","50.447844985","30.524776820",0,0,0,0,0,0,0,0,0,"Not found"
2020-01-27,"Комунальне некомерційне підприємство ""Карлівська центральна районна лікарня ім.Л.В.Радевича","Poltavska","KarlIvskiy","m. KarlIvka, vul. Radevicha, 2","01999299","49.452839990","35.136305098",0,6,0,20,0,0,0,0,0,"Not found"
2020-01-27,"КНП «Ізмаїльська центральна районна лікарня» Ізмаїльської районної ради","Odeska","IzmaYilskiy","m. IzmaYil, vul. B.-DnIstrovska, 31","26418688","45.340310621","28.826934073",0,1,0,20,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Новороздільська міська лікарня""","LvIvska",NA,"m. Noviy RozdIl, vul. Vinnichenka, 37","20764314","49.46961","24.13861",0,0,0,0,0,0,0,0,0,"Not found"
2020-01-27,"Комунальне некомерційне підприємство ""Диканська лікарня планового лікування Диканської районної ради""","Poltavska","Dikanskiy","smt. Dikanka, vul. Medichna, 42","01999265","49.814970672","34.542040401",0,5,0,8,0,0,0,0,0,"Not found"
2020-01-27,"КНП ЛОР ""Львівська обласна інфекційна клінічна лікарня""","LvIvska",NA,"m. LvIv, vul. Pekarska, 54","01984263","49.832896304","24.050196072",1,10,0,410,1,1,0,0,0,"Suspicion"
2020-01-27,"КЗ ЛОР «Львівський обласний протитуберкульозний санаторій» (смт. Немирів) для обсервації","LvIvska","NemirIvskiy","smt. NemirIv, vul. Ravska, 45","22413286","50.117662512","23.440409794",0,0,0,150,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Клінічна лікарня №15 Подільського району міста Києва""","m. KiYiv",NA,"m. KiYiv, vul. Skovorodi, 2","26199074","50.447844985","30.524776820",0,0,0,0,0,0,0,0,0,"Not found"
2020-01-27,"Комунальне некомерційне підприємство ""Гадяцька центральна районна лікарня Гадяцької районної ради""","Poltavska",NA,"m.Gadyach, vul.Lohvitska,1","01999218","50.374586527","33.980915302",0,11,0,20,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Олександрівська клінічна лікарня""","m. KiYiv",NA,"m. KiYiv, vul. Shovkovichna, 39/1","01994095","50.447844985","30.524776820",0,52,0,82,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Київська міська клінічна лікарня №9""","m. KiYiv",NA,"m. KiYiv, vul. Rizka, 1","25680295","50.447844985","30.524776820",0,22,0,80,0,0,0,0,0,"Not found"
2020-01-27,"КНП""Київська міська клінічна лікарня №4""","m. KiYiv",NA,"m. KiYiv, vul. Solom'yanska, 17","30212155","50.447844985","30.524776820",0,18,0,75,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Київська міська дитяча клінічна лікарня №1""","m. KiYiv",NA,"m. KiYiv, vul. Bogatirska, 30","04350694","50.447844985","30.524776820",0,15,0,30,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Київський міський пологовий будинок № 5""","m. KiYiv",NA,"m. KiYiv, prosp. Lobanovskogo, 2","01993730","50.447844985","30.524776820",0,8,0,16,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Київський міський пологовий будинок № 3""","m. KiYiv",NA,"m. KiYiv, vul. Kuchera, 7","05496796","50.447844985","30.524776820",0,8,0,12,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Київська міська дитяча клінічна інфекційна лікарня""","m. KiYiv",NA,"m. KiYiv, vul. DegtyarIvska, 23","01993664","50.447844985","30.524776820",0,5,0,90,0,0,0,0,0,"Not found"
2020-01-27,"Комунальне некомерційне медичне підприємство ""Лікарня інтенсивного лікування ""Кременчуцька""","Poltavska",NA,"m. Kremenchuk, vul. Pavlova, 2","41318879","49.094332723","33.440751510",0,10,0,60,0,0,0,0,0,"Not found"
2020-01-27,"Київський міський центр репродуктивної та перинатальної медицини","m. KiYiv",NA,"m. KiYiv, pr-t. GeroYiv StalIngrada, 16","02124976","50.447844985","30.524776820",0,NA,0,45,0,0,0,0,0,"Not found"
2020-01-27,"Комунальне некомерційне медичне підприємство ""Кременчуцька міська дитяча лікарня""","Poltavska",NA,"m. Kremenchuk, vul. Pavlova,16","05385571","49.091859007","33.440592979",0,6,0,60,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Київська міська дитяча клінічна лікарня №2""","m. KiYiv",NA,"m. KiYiv, vul. Petra Zaporozhtsya, 26","05415941","50.447844985","30.524776820",0,NA,0,40,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Миколаївський обласний центр лікування інфекційних хвороб"" Миколаївської обласної ради","MikolaYivska",NA,"m. MikolaYiv, vul. KosmonavtIv, 43","43443474","46.936571275","32.035677703",0,5,0,150,0,0,0,0,0,"Not found"
2020-01-27,"КП ""Саратська центральна районна лікарня""","Odeska","Saratskiy","smt. Sarata, vul. Soborna, 2","01998880","46.019969","29.673707",0,0,0,0,0,0,0,0,0,"Not found"
2020-01-27,"КНП «Міська клінічна інфекційна лікарня» Одеської міської ради","Odeska",NA,"m. Odesa, vul. Pastera, 7","01999023","46.494542307","30.722628424",0,9,0,65,0,0,0,0,0,"Not found"
2020-01-27,"Комунальне некомерційне підприємство ""Новосанжарська центральна районна лікарня""","Poltavska","Novosanzharskiy","smt. NovI Sanzhari, vul.Shevchenka, 51/49","01999425","49.341192130","34.305587410",0,4,0,12,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Дубенська міська лікарня""","RIvnenska",NA,"m. Dubno, vul. LvIvska, 73","37624798","50.41879","25.74560",0,0,0,0,0,0,0,0,0,"Not found"
2020-01-27,"КП ""Рівненська обласна клінічна лікарня""","RIvnenska",NA,"m. RIvne, vul. KiYivska, 78G","02000010","50.61962","26.25132",0,0,0,0,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Центральна міська лікарня"" Рівненської міської ради","RIvnenska",NA,"m. RIvne, vul. Mikoli Karnauhova, 25-A","02000085","50.61962","26.25132",0,16,0,22,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Сарненська центральна районна лікарня"" Сарненської районної ради","RIvnenska","Sarnenskiy","m. Sarni, vul. Yaroslava Mudrogo, 3","01999796","51.333598611","26.592128810",0,6,0,6,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Охтирська  центральна районна лікарня""","Sumska",NA,"m. Ohtirka, vul. PetropavlIvska, 15","02007472","50.311392","34.888895",0,15,0,30,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Обласна дитяча клінічна лікарня""","Sumska",NA,"m. Sumi, vul. Kovpaka 22","03338126","50.90091","34.80877",0,15,0,35,0,0,0,0,0,"Not found"
2020-01-27,"Комунальне некомерційне підприємство Сумської обласної ради  ""Обласна дитяча  клінічна лікарня ""","Sumska",NA,"m. Sumi. vul. Kovpaka 22,","33381260","50.90091","34.80877",0,15,0,35,0,0,0,0,0,"Not found"
2020-01-27,"Комунальне некомерційне підприємство «Дитяча клінічна лікарня Святої Зінаїди»  Сумської міської ради","Sumska",NA,"m. Sumi. vul. TroYitska, 28","20003340","50.90091","34.80877",0,4,0,60,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Шосткинська центральна лікарня""","Sumska",NA,"m. Shostka, vul. SchedrIna, 1","01981514","51.871347139","33.466691271",0,4,0,32,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Буринська центральна районна лікарня ім. проф. М.П.Новаченка""","Sumska","Burinskiy","m. Burin, vul. Kutuzova,15.","02007495","51.19604","33.82880",0,2,0,15,0,0,0,0,0,"Not found"
2020-01-27,"Комунальне некомерційне підприємство Сумської обласної ради""Сумська обласна інфекційна клінічна лікарня ім.З.Й. Красовицького""","Sumska",NA,"m. Sumi, vul. 20 rokIv Peremogi, 15","14011007","50.90091","34.80877",0,2,0,60,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Клінічна лікарня № 4""","Sumska",NA,"m. Sumi, vul. MetalurgIv, 38","02000300","50.90091","34.80877",0,1,0,30,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Мельнице-Подільська селищна лікарня""","TernopIlska","BorschIvskiy","smt. Melnitsya-PodIlska, vul. NezalezhnostI, 24","02000501","48.607727","26.165785",0,0,0,0,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Теребовлянська центральна районна лікарня""","TernopIlska","Terebovlyanskiy","m. Terebovlya, vul. SIchovih StrIltsIv, 25","02001015","49.294617","25.690012",0,6,0,15,0,0,0,0,0,"Not found"
2020-01-27,"КНП ,,Гусятинська центральна районна лікарня”","TernopIlska","Gusyatinskiy","smt. Gusyatin, vul. B.Lepkogo, 1.","02000582","49.070716680","26.192286184",0,5,0,10,0,0,0,0,0,"Not found"
2020-01-27,"Комунальне некомерційне підприємство ,,Тернопільська міська комунальна лікарня швидкої допомоги”","TernopIlska",NA,"m. TernopIl, vul. Shpitalna, 2","02001297","49.549015699","25.599997729",0,5,0,50,0,0,0,0,0,"Not found"
2020-01-27,"КНП ,,Заліщицька центральна районна лікарня”","TernopIlska","ZalIschitskiy","m. ZalIschiki, vul. S.Banderi, 86","02000659","48.648755186","25.731850323",0,4,0,10,0,0,0,0,0,"Not found"
2020-01-27,"Комунальне некомерційне підприємство ,,Тернопільська міська дитяча комунальна лікарня”","TernopIlska",NA,"m. TernopIl, vul. KlInIchna, 1a","04528442","49.553719391","25.614177984",0,4,0,50,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Збаразька центральна лікарня""","TernopIlska","Zbarazkiy","m. Zbarazh, vul. Pavlova, 2","02000702","49.661065768","25.790736349",0,3,0,15,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Лановецька центральна районна лікарня""","TernopIlska","Lanovetskiy","m. LanIvtsI, vul. Shevchenka, bud. 30","02000903","49.878955103","26.089423105",0,2,0,10,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Чортківська центральна комунальна районна лікарня""","TernopIlska",NA,"m. ChortkIv, vul. D.PIguti, 31b","02001185","49.016131284","25.790493707",0,0,0,34,0,0,0,0,0,"Not found"
2020-01-27,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ""","HarkIvska",NA,"m. HarkIv, prosp. GeroYiv StalIngradu, 160","02003652","49.943510208","36.322295620",0,12,0,60,0,0,0,0,0,"Not found"
2020-01-27,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ""","HarkIvska",NA,"m. HarkIv, prosp. GeroYiv StalIngradu, 160","02003534","49.943510208","36.322295620",0,7,0,45,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Харківське обласне бюро судово-медичної експертизи""","HarkIvska",NA,"m. HarkIv, vul. DmitrIvska, 18","02001937","49.988371219","36.213895907",0,0,0,0,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Каховська центральна районна лікарня""","Hersonska",NA,"m. Kahovka, vul. Pershotravneva, 34","02004025","46.80546","33.48178",0,0,0,0,0,0,0,0,0,"Not found"
2020-01-27,"м. Берислав, вул. 1 Травня, 124","Hersonska","Berislavskiy","m. Berislav, vul. 1 Travnya, 124","02003913","46.83878","33.41400",0,0,0,0,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Скадовська центральна районна лікарня""","Hersonska","Skadovskiy","m. Skadovsk, vul. ShmIdta, 24","02004060","46.12039","32.91034",0,0,0,0,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Генічеська центральна районна лікарня""","Hersonska","GenIcheskiy","m. GenIchesk, prosp. Miru, 130","02003971","46.17380","34.80686",0,0,0,0,0,0,0,0,0,"Not found"
2020-01-27,"КНП ""Центральна міська лікарня міста Нова Каховка""","Hersonska",NA,"m. Nova Kahovka, vul GeroYiv UkraYini, 33-A","02004108","46.751108","33.366097",0,0,0,0,0,0,0,0,0,"Not found"
2020-01-27,"КНП «Херсонська обласна інфекційна лікарня                                    ім. Г.І. Горбачевського»","Hersonska",NA,"m. Herson, vul. Mikoli Grinka, 1a","26083704","46.679001190","32.587874301",0,5,0,141,0,0,0,0,0,"Not found"
2020-01-27,"КП ""Хмельницька міська інфекційна лікарня""Хмельницької міської ради","Hmelnitska",NA,"m. Hmelnitskiy , vul. G.Skovorodi, 17","02004752","49.412003019","26.976054715",0,6,0,40,0,0,0,0,0,"Not found"
